quizzes,solutions
001500400650320000870060090400000006000000958039010200008601305095280040002430700,921578463654329817873164592487952136216743958539816274748691325395287641162435789
098003070000560034400900000900051803002800001007009000200080100149007080500004267,698413572721568934435972618964751823352846791817239456276385149149627385583194267
006000020003400805400506070105008034700900102080064090000080053851390000030200700,576839421913472865428516379195728634764953182382164597247681953851397246639245718
000800702570640900090200030000000090006004213003509468800006075200930800640070000,364891752572643981198257634481362597956784213723519468839426175217935846645178329
062317900085020000731900060009000200000805001100032004800700600020003040504001807,462317958985426713731958462359174286246895371178632594813749625627583149594261837
050789600104030059000500020060248070009007803005060010700001006008000090006305204,253789641184632759697514328361248975429157863875963412742891536538426197916375284
003000005042060000000910037037008000504070008600123050905030060020096013000802400,193287645742365981856914237237548196514679328689123754975431862428796513361852479
003508401806901000570003020090010750000205003060780092104030070002400809000060040,923578461846921537571643928298316754417295683365784192154839276632457819789162345
006018074004050102030002000005200007000090380300047069060800000941760003072009500,256318974784956132139472658695283417427691385318547269563824791941765823872139546
400700600090305020067200108300006700080520016000000049702900800038000050059014000,423781695891365427567249138315496782984527316276138549742953861138672954659814273
200905406060001009007430000300080940500700032080040001024090600050067000019300280,238975416465821379197436528371682945546719832982543761724198653853267194619354287
095000001002380560703020040051603090000040000386200070600000780000400029209006005,895764231142389567763521948451673892927148356386295174614952783538417629279836415
067809500300006200020500079050760821008000030740001900280010005109000700000030084,467829513395176248821543679953764821618295437742381956284617395139458762576932184
807050163460001050090302000000073048078000900040690002502010700900020010000004805,827459163463781259195362487259173648678245931341698572532816794984527316716934825
000023000047600200093780005520090010000431507000000408760040000150009603009050082,615923874847615239293784165524897316986431527371562498762348951158279643439156782
041000000007200006590086007016039004000001503900070000704095062025700100000800300,641957238387214956592386417216539784478621593953478621734195862825763149169842375
076008502040076090501300000900020016067000805020701034400050208000900160083007000,376198542248576391591342687934825716167439825825761934419653278752984163683217459
058000930010503006004086000700690000580700092200005104096000320030040501000008700,658421937912573486374986215741692853583714692269835174496157328837249561125368749
080000962520068030700040010002090003000704800371005004900307005403050206000006000,184573962529168437736942518842691753695734821371285694968327145413859276257416389
070210004603050007900400580304078600100000090527901300000005060000603201780000400,875216934643859127912437586394578612168324795527961348231745869459683271786192453
700904000000020806402050039004500000070203401016000508050108090080090007900630102,738964215195327846462851739824516973579283461316749528253178694681492357947635182
160745200000300007200100480403500020006000004020010900089006010070003809040090756,168745293954328167237169485493587621816932574725614938589476312671253849342891756
907600018300000000005041072096000507002000041000783060060405090400007006103209005,947652318321978654685341972896124537732596841514783269268415793459837126173269485
007800006109052040050003207000000300340070002700106095000405108908020500420610030,237841956169752843854963217596284371341579682782136495673495128918327564425618739
608050200020048070000900605001009320790000048036500000000087009207000801400136000,618753294925648173374912685541879326792361548836524917153287469267495831489136752
200600004010302650009005000075030800600004002008150040003800020092001306080900017,257698134814372659369415278475239861631784592928156743143867925792541386586923417
800009527100060003090004000010000000604002075700080492500040080970106200020700650,846319527152867943397524816219475368684932175735681492561243789978156234423798651
010209003600080000030401070500070081080340209009006350005028030070100620400500900,817269543654783192932451876563972481781345269249816357195628734378194625426537918
743500000906010500500702906080005013000004702104200050230000607050093040061800000,743569128926318574518742936682975413395184762174236859239451687857693241461827395
149002030600034008000000120032008060016000570500210000000587009900000407080093056,149872635625134798378965124432758961816349572597216843264587319953621487781493256
000760400016020078005004060890005020001092000074010350060030710020800003300007600,982761435416523978735984261893475126651392847274618359568239714127846593349157682
004000210253080006001304905008070100000210590700400000300006002080005460907000300,894567213253981746671324985528679134436218597719453628345196872182735469967842351
008503079041020038070000500010700864007600000080130005800005206036009400002410080,268543179541927638973861542315792864427658391689134725894375216136289457752416983
003060000009870405085009020700100000290000830040002607007026309000904001050031200,473265198129873465685419723736148952291657834548392617817526349362984571954731286
000700063310005082042010000090230607508004000070060009700120038039000010026009000,985742163317695482642813795491238657568974321273561849754126938839457216126389574
701050869893600000000002100030100206080060005405009701050027000008000930079008400,721453869893671524546892173937185246182764395465239781354927618218546937679318452
006703109090800052807001400501002007030010200084000003000024605600907800940500000,426753189193846752857291436561382947739415268284679513378124695615937824942568371
500076900920800356004900000890043700300080540001600002060130007000700290080050010,518376924927814356634925178892543761376281549451697832265139487143768295789452613
530000200084703016109042070000509708002006400000010090601090030000000025300687040,537961284284753916169842573413529768892376451756418392641295837978134625325687149
009730000040200010800591020000170000600000370032050840050400900023910600060028004,219734568345286719876591423584173296691842375732659841158467932423915687967328154
240600007317020800000000400006180905000037080000900172890002060103590000500040703,249658317317429856685713429726184935951237684438965172894372561173596248562841793
030050700209004005081620400000000389814700200600000070000100038067049001050006000,436958712279314865581627493725461389814793256693582174942175638367849521158236947
040006902003000800085109040036580207092073000070400001200045000007000500000017360,741836952923754816685129743436581297192673485578492631269345178317968524854217369
065018300040000008208370500000689070004200006830000902090400030100096207002005001,765918324349562718218374569521689473974253186836147952697421835153896247482735691
520000800001703006000450290040500720270906030190000608400610000803290510000000004,524169873981723456637458291346581729278946135195372648459617382863294517712835964
090700800780003600030012500310005006809040001007000200620100048054370002000006105,295764813781593624436812597312985476869247351547631289623159748154378962978426135
070310940600270308800400025025000600730090000004007100051006003498000007000020580,572318946649275318813469725125843679736192854984657132251786493498531267367924581
302078100008000075906000002000587009140306000007900200034000050720009306600401008,352678194418293675976145832263587419149326587587914263834762951721859346695431728
000001075800300120074060908009004300500080007027503000001079080090030402040002006,932841675856397124174265938689724351513986247427513869261479583795638412348152796
004061007005000620070950108928003470000200089030005000803007060600000731009400000,284361597195748623376952148928613475561274389437895216853127964642589731719436852
000040065000063100012900007005031042027000980481009300500600200039018004000007098,793142865854763129612985437965831742327456981481279356578694213239518674146327598
007001050060290810080300004700402000000080209003519040450703098200006105670000003,947861352365294817182375964796432581514687239823519746451723698238946175679158423
506040000000301750040000609095004108670089000800600027000020000100008530302076400,516947283928361754743852619295734168671289345834615927459123876167498532382576491
208100704075030060600500002007210835100970020020000001086400590001386040040090000,238169754475832169619547382967214835153978426824653971786421593591386247342795618
500960700080750430709004520250600900410000063003078002301090007064010080000200300,542963718186752439739184526258631974417529863693478152321895647964317285875246391
070040900452800070600020100038400600006703409240900000190008050720090063000035000,371546982452819376689327145938452617516783429247961538193678254725194863864235791
400069008901400200075000030008900071000600450009073602020347800093520006000000100,432769518981435267675218934268954371317682459549173682126347895893521746754896123
057410600000206830000930000490300700015820060800007902200000003064000090080050140,357418629149276835628935471492361758715829364836547912271694583564183297983752146
430026000800704052600150009900070004087003000020801060096000000350410200001500387,435926178819734652672158439963275814187643925524891763796382541358417296241569387
080105030250008006091004805000300708008069001003010042072500000000790604630200090,486175239257938416391624875149352768728469351563817942972546183815793624634281597
800700540459000100610009308508100902002600007090300000070203400006040090100007085,823716549459832176617459328568174932342695817791328654975283461286541793134967285
040307000006000508280500790154008002030700809000600014720090000009400081013020060,945387126376219548281564793154938672632741859897652314728196435569473281413825967
070195004600000309502000008009042000065010070100736000308604020020058140006900007,873195264641287359592463718739542681265819473184736592318674925927358146456921837
001020000007106290504937000030200600100700504900085000006050040400809052800000103,691528437387146295524937816735214689168793524942685371276351948413869752859472163
402006970010040830600000004004020605060359010200800007005280103003095040870000050,482536971517942836639178524394721685768359412251864397945287163123695748876413259
081000060270059000900020005005916030130400900006007080300160407000070052740008003,581743269273659148964821375825916734137485926496237581358162497619374852742598613
600540780890170400020900000207060038503020900060003071008300052000090004142080000,631542789895176423724938165217469538583721946469853271978314652356297814142685397
002510034100000000070306908050090800020040706407000021000004067035900002840073050,982517634163489275574326918651792843328145796497638521219854367735961482846273159
040080160310050040000007902100520080200000090006803000070040823900000650005670000,742389165319256748568417932197524386283761594456893271671945823924138657835672419
190604000047008500608307020060070400023090000700406152035000800800000079000201630,192654387347928516658317924561872493423195768789436152235769841816543279974281635
021380000390002000000010060089500040005200673260040009010706450807900030400051900,621385794394672815578419362789563241145298673263147589912736458857924136436851927
000817000051090006400000907080023040000500100503000680172059400030700029060048300,396817254751492836428635917689123745247586193513974682172359468834761529965248371
080000641005030820400900007006009705190800060002007900753020000200001004904060230,389572641675134829421986357836249715197853462542617983753428196268391574914765238
008614900000300000031270050710003400040006872052900003000598300065000780900000014,528614937697385241431279658716823495349156872852947163174598326265431789983762514
708023000020000540340500700000000890060080350097060000200600900680007002500094081,758423169921876543346519728135742896462981357897365214214638975689157432573294681
730000500040260908000090100007002086080104000590630020456000007800410059020007030,739841562145263978268795143317952486682174395594638721456329817873416259921587634
030065020000102490001004003320000705080023010004086030850000206000097100700600040,437965821568132497291874563326419785985723614174586932859341276643297158712658349
100800036873009002005407090600900284002150300049006000900000500008000017520061008,194825736873619452265437891651973284782154369349286175916748523438592617527361948
017002009908000000003860400040071000000200030035040180020080970500604300609720000,417532869968417253253869417842371695196258734735946182324185976571694328689723541
500020043020089000010300600005000304670000021001564908040006100897050000000293007,569127843423689715718345692985712364674938521231564978342876159897451236156293487
108500030700040052090006800530200104000070080002610309800000010000024007906301400,148592736763148952295736841537289164619473285482615379824967513351824697976351428
010690000050000690030700002970234580000087900003500010400000030006901025007002804,214695378758423691639718452971234586562187943843569217425876139386941725197352864
391460000500000020700013006230670045080200037004005900002904700900380060010000850,391462578546897321728513496239678145185249637674135982862954713957381264413726859
000870000736090204005004100000001690102700003970503400380000010000427900090000506,419872365736195284825634179543281697162749853978563421384956712651427938297318546
010000002000060450540900308105200900008500003003090040800100095000724000632800070,319485762287361459546972318165243987498517623723698541874136295951724836632859174
000095270049036008023107004000710090007000002685000001400600800100053407000902050,861495273749236518523187964234718695917564382685329741452671839196853427378942156
060000109008406030702180050080340201109000000500002670050070004094520800206000003,465237189918456732732189456687345291129768345543912678851673924394521867276894513
000009006046000350309500002008000910070621008500004007201903700000002463005080001,152439876746218359389567142628375914974621538513894627261943785897152463435786291
001009820900004075300768040030200150670010009004000600080092000050000093006430508,741359826968124375325768941839246157672815439514973682183592764457681293296437518
089002607007450000030008090605027800810090203700000005100070020040610009006080350,589132647267459138431768592695327814814596273723841965158973426342615789976284351
800043100003000002910500087630000709002600508095001020000107490400036000270400003,827943156563718942914562387638254719142679538795381624386127495459836271271495863
000061400490000300780009201040000006670950010005830009010000085300017004050020070,532761498491285367786349251849172536673954812125836749217493685368517924954628173
090020060000789001703400200005010308000500790074000056030001820027090604150008000,598123467642789531713456289265917348381564792974832156439671825827395614156248973
007305000905020080012408709000040600130000008049010320693000001020007090804050200,487395162965721483312468759258943617136572948749816325693284571521637894874159236
070090400100863020026100085019530000702600009800040000063980001080000600400000750,378295416154863927926174385619532874742618539835749162563987241287451693491326758
700109050309000000251740000504000700000301069096000080603028907080004002000937006,748169253369285174251743698534896721872351469196472385613528947987614532425937816
360095000500400000002700160000002008001950300740060002070008209609040050804510630,368195724517426983492783165956372418281954376743861592175638249639247851824519637
017206000600390000000015960190403072080600304004700000400000018800900603305000420,917246835658397241243815967196483572782651394534729186469532718821974653375168429
009600037600010080000493005240300708000700140950008000400051000823000060070000294,519682437634517982782493615241369758368725149957148326496251873823974561175836294
109074500000060004028900700005000089800340000610200030030098100074030068000000057,169874523753162894428953716345617289892345671617289435536798142274531968981426357
031704008004080091005620000210500300900032005070000860060003700000208000409170050,631794528724385691895621437218567349946832175573419862162953784357248916489176253
640008020095304100081090700052740000100800300000602000000001403907000060360000009,643178925795324186281596734852743691176859342439612857528961473917435268364287519
509068030710009004020430700060107290008042010050000003680200000407600001002900860,549768132713529684826431759364157298978342516251896473685213947497685321132974865
005000210280300000406009007020007306000840090741003005500490000030720904000001680,395674218287315469416289537829157346653842791741963825562498173138726954974531682
007060001058130000302000084100500329060040070009800106000002907096007200000350000,947268531658134792312795684184576329263941875579823146435682917896417253721359468
450060000081200504763800001000090076007000159600007802800540000000019020020700930,452961783981273564763854291218495376347628159695137842839542617576319428124786935
020000003640900020810003475000004800070001960964005300057010000200709040000582006,725148693643957128819263475132694857578321964964875312357416289286739541491582736
392050701070000048008060900900002000030004010105000390000007000240100607016089053,392458761671923548458761932964312875837594216125876394583647129249135687716289453
002084090508000060030570081206709000043600170001008500605000003090203048000900702,762184395518392467439576281256719834843625179971438526625847913197253648384961752
200408091009000503030500700700050008356070120004096000062940007080361004000002010,275438691419627583638519742791253468356874129824196375162945837987361254543782916
000257008004000103900340620500020039001500400008063002609000700740008005013900000,136257948274896153985341627567124839321589476498763512659432781742618395813975264
000005080090061034007380600005900020310040800060200753083600092109070500400002000,631425987598761234247389615875936421312547869964218753783654192129873546456192378
086020007041700600000048009520980014074300096000001020090000061037000408200560000,986123547341795682752648139523986714174352896869471325495837261637219458218564973
200806409095001000006400200001009046630000001008007503050030007014008650709200800,273856419495721368186493275521389746637542981948167523852634197314978652769215834
000000050290040100187090000074500230000006008962807000053702009008000003620001405,346178952295643187187295364874519236531426798962837541453762819718954623629381475
060207084080961000002300000005020007070030620009106050700000062304080501500704390,163257984487961235952348716635829147871435629249176853718593462394682571526714398
532900600004007000000300801203809040080056030100000700700003006901208007050010902,532981674814627593679345821263879145487156239195432768728593416941268357356714982
009025000602000705170300000820400901300060040500190200008600502004007038000019670,489725316632941785175386429826473951391562847547198263718634592964257138253819674
409850006507210403060700080020609000730000040100020065040000000008935200001068070,419853726587216493362794581825649137736581942194327865943172658678935214251468379
070300200038900600009742001080094070901000000000200850007103024360057000005800003,174386295238915647659742381583694172921578436746231859897163524362457918415829763
600705300500948010008020090850002607400060280090037001080004060007100040020300905,649715328532948716718623594851492637473561289296837451985274163367159842124386975
009306180002701500400000090008602005031005007760000804006950408390000000050217030,579346182682791543413528796948672315231485967765139824126953478397864251854217639
200000703704500600005690000630010042002009000000072805470030016060941030000000008,296184753714523689385697124637815942852469371941372865479238516568941237123756498
500807904009000320040000710820005006401086090006100203080039002000040070672008000,513827964769451328248963715827395146431286597956174283184739652395642871672518439
008906003913020000507100080670400000000300020020075641800590004406080700050004019,248956173913728456567143982675412398184369527329875641831597264496281735752634819
150000290009001406302408005503000900000327080470060001016009053000700000840502010,154673298789251436362498175523184967691327584478965321216849753935716842847532619
007020059085010620040060001000490860076000004500030000028509300400300017003100290,617823459985714623342965781231497865876251934594638172128579346469382517753146298
610308090005002048904070002009203006050100000273080900000600007400010030060709580,612348795735962148984571362149253876856197423273486951598634217427815639361729584
409072051001000007080350000040507012000090306200010700003000009007429060010006028,439672851561948237782351694348567912175294386296813745623185479857429163914736528
890000030001000068006502409650300000000004720700051000004100900030028004009603172,895416237421739568376582419652397841913864725748251396264175983137928654589643172
030900080810004520009000006006005030700400000042708010200503978008601004005029100,634952781817364529529187346186295437753416892942738615261543978398671254475829163
007000400540009080360750902009000000000207501230068000004901600920000050071430200,197382465542619387368754912719543826486297531235168749854921673923876154671435298
401000035000006070025004006079080002530090610048230059306900000000100084090702000,461879235983526471725314896179685342532497618648231759316948527257163984894752163
602090000100000750037008002008004005040002910000173608400810076569300800000020490,652791384184236759937458162718964235346582917295173648423819576569347821871625493
700460180000020005400005090040900700030050006097080320800003609360801570129000004,752469183913728465486315297641932758238157946597684321875243619364891572129576834
007900861091308500040000070530000000004280600200601340068430009000102000020095710,357924861691378524842516973536749182714283695289651347168437259975162438423895716
865300000400070013007542090030100940200009008506084070000807200000005067102000005,865391724429678513317542896738156942241739658596284371654817239983425167172963485
003040690020800001080095470009004000150060000002000937708230006010050200040609010,573142698924876351681395472839724165157963824462518937798231546316457289245689713
000405000020000408050190006095067200038000010400300085706020034000078900010503800,367485192921736458854192376195867243638254719472319685786921534543678921219543867
000310600810400007350020090000000329200640008781000050009804002567030100400500070,972318645816459237354726891645187329293645718781293456139874562567932184428561973
080900005050014007024080100700060020000890403006502000035200806001000070900146300,187923645359614287624785139793461528512897463846532791435279816261358974978146352
450890000100060004897000000009087020040000010060420570005206300000040092070130608,456892137123765984897314265519687423742953816368421579985276341631548792274139658
030640025080103009075802100004060902008000513010900700060009000907000040003028001,139647825286153479475892136754361982698274513312985764861439257927516348543728691
090310600025907100000006004030001405060002700700069080050000097200870300804000021,497318652625947138183256974932781465568432719741569283356124897219875346874693521
090600000100048000705210600009835200600074503800100740040020017506003090030000800,394657128162348975785219634479835261621974583853162749948526317516783492237491856
003068010010000068002000390060001805500746100049200003306500200700090050804070000,973468512415329768682157394267931845538746129149285673396514287721893456854672931
306002000500180000020090060080004070049000203702060501900500714000009020013607805,396472158574186932821395467185234679649751283732968541968523714457819326213647895
005009020180600450309070008000082096670004000000107540048030200900000103201050080,465819327187623459329475618514382796672594831893167542748931265956248173231756984
100079008800600300920400007008050000063900000700001640270100800054308012000020596,136579428847612359925483167418256973563947281792831645279165834654398712381724596
007040965004071300080600000900036071050200800000597040410009200000483090000050780,127348965564971328389625417942836571756214839831597642418769253275483196693152784
000528040060037009000000170006801020090004700120300460852400600000000000407095032,971528346564137289283946175746851923398264751125379468852413697639782514417695832
000000200000756190310000045800035076204090000057080000060002050149000030520064910,975143268482756193316829745891235476234697581657481329763912854149578632528364917
407050906050040200002000058300090700005008010010360804804602007090473000206009000,487251936953846271162937458328194765645728319719365824834612597591473682276589143
362007000800020001000890500708040003650002097039006810204008060000000709010475030,362517984895624371147893526728149653651382497439756812274938165583261749916475238
005346200620800130800020005200600003071009406080001790000402609010000008004950000,195346287627895134843127965259674813371289456486531792538412679912763548764958321
030060080400700903070009410010053008002918070650070000500200004060090827803100060,931564782486721953275839416719653248342918675658472391597286134164395827823147569
000000003089050760051040908046002000090084070205301809000120504610000200004079030,762918453489253761351647928846792315193584672275361849937126584618435297524879136
902050008000600023170040000007802904080510002036090000000007005008021430004300619,962153748845679123173248596517832964489516372236794851391467285658921437724385619
402000008070506003001008400020603000058290631090050040006700892000300710900080005,462137958879546123531928476124673589758294631693851247346715892285369714917482365
103090200260005070090100800021000304080000950004703000005002008030504706409068010,143897265268435179597126843721659384386241957954783621615972438832514796479368512
005700200204050009000010603000009006007102000039640708801907004406083010900000502,365798241214356879798214653542879136687132495139645728851927364426583917973461582
000300901007480005620700080018000042000509000030020107100006008085030460409200700,854362971397481625621795384918673542742519836536824197173946258285137469469258713
090100000840076001010002065000058473200300000500047010003610280009000306700005040,695183724842576931317492865961258473274361598538947612453619287189724356726835149
509036001040701000006082000000000360203109700750200400024000890000600007180054023,579436281842791536316582974491875362263149758758263419624317895935628147187954623
060021540800000002700985100320009007087060004100500003010300009005000260209140080,963721548851634792742985136326419857587263914194578623618352479435897261279146385
000230509700001008006040100001060000643580020092100054084020900050300470000900302,418237569735691248926845137571462893643589721892173654384726915259318476167954382
083900050756000200090170060000009004002810005930560701005090306000002148470003000,183926457756348219294175863517239684642817935938564721825491376369752148471683592
600040092000700000931280600080000051052070406369000800007091300500806000400300208,678143592245769183931285674784632951152978436369514827827491365513826749496357218
034000070601500030800060900006150200940008007700300586000900162029040000500080704,234819675691572438857463921386157249945628317712394586478935162129746853563281794
014009085500071060002003900927100640080000000000200703000350009370400100605708200,714629385539871462862543917927135648483967521156284793241356879378492156695718234
020070109100003087003904560000082000080050301610700040308001900705600203040090000,426875139159263487873914562534182796987456321612739845368521974795648213241397658
390040050000203018008706030509012300080409070000000006017060009006008000420005001,392841657765293418148756932579612384681439275234587196817364529956128743423975861
300074000005800600910052030800010096091000704502007000000206408407089010030001500,386174925725893641914652837873415296691328754542967183159236478467589312238741569
010000020057601003002784050640005102000300009070009580024090016095000400160037000,416953827857621943932784651649875132581342769273169584724598316395216478168437295
040398025002010000600004007308000900005000043060920081050047006120509300006800100,741398625582716439639254817318475962295681743467923581853147296124569378976832154
043025090009007605070300008050400306008510000030009804082050040000270001600000700,843625197129847635576391428957482316468513279231769854782156943394278561615934782
900050120400070008068004070000090650201035000800000902605902710300001080047003000,973856124412379568568124379734298651291635847856417932685942713329761485147583296
063070408000080100000351207280010705507290000000000302071000900008160004090024803,163972458752486139849351267284613795537298641916547382471835926328169574695724813
001700003056000024000010080002008710300006402605040090080130600420500071009080000,891724563756893124234615987942358716318976452675241398587132649423569871169487235
910040520002170860800006093097010350008400000120000000743050600060800410000200009,916348527352179864874526193497612358638495271125783946743951682269837415581264739
601005000402070398070040005006200000308051400010009780003020009080600024504080130,631895247452176398879342615746238951398751462215469783163524879987613524524987136
060040205104780000800000071072058030000302600003160000030570004081600900409003002,367941285124785396895236471672458139518392647943167528236579814781624953459813762
408000030200073801003608907060804700040900200100560003809040000050001020700290500,478159632296473851513628947962834715345917268187562493829345176654781329731296584
000630800000002540681900300002003705068000000400710009905801060830045007007000000,524637891379182546681954372192463785768529134453718629945871263836245917217396458
700000000000930805502064001800000907610080000030600210140000750050027400009048036,793851624461932875582764391825413967617289543934675218148396752356127489279548136
706000008034680010200000540300200060002074009045100203150493080800005100000006790,796541328534682917281937546378259461612374859945168273157493682869725134423816795
500039800071005400403800020010047530000960017002000006068000700200000009054016002,526439871871625493493871625619247538345968217782153946168392754237584169954716382
005043070002009135060000900800004000096008003740950201030001502009700460280600000,915243876472869135368517924821374659596128743743956281637481592159732468284695317
054300260000000807760081050200900006401820300530007908002090004380400010000603000,854379261123564897769281453278935146491826375536147928612798534387452619945613782
180020900003905067000134050792040000000206040010008003500002006870000009024570008,185627934243985167967134852792341685358296741416758293539812476871463529624579318
750000620009008000100796400020000147506907000040030000000172058380050000000403061,758314629469528713132796485923865147516947832847231596694172358381659274275483961
170006003029001000406820700000500201300740960000900035601000004847030652050000090,178496523529371846436825719984563271315742968762918435691257384847139652253684197
000600805094300002760090010000000750379002048018040006100807000643001000000450320,231674895894315672765298413426183759379562148518749236152837964643921587987456321
200690150003802076504010000605003000840060009000000018307100025000009300950208064,278694153193852476564317892615983247842761539739425618387146925426579381951238764
007300152804050000300109806069000008000000325000481070075000904030720000100006030,697348152814652793352179846769235418481967325523481679275813964936724581148596237
193400706500309080006000400000608302700053000900207065040020600080010523009000010,193482756574369281826571439415698372762153948938247165341825697687914523259736814
000004059530080204026009187780006420000400000010050078000100600067305002953000000,871624359539781264426539187785916423392478516614253978248197635167345892953862741
000081900010046870000509002803000210900000054702004603030100008205070000006395007,524781936319246875678539142843657219961823754752914683437162598295478361186395427
500603090700100504308040007000000000000089370632050008080700609060015023254906000,541673892726198534398542167879361245415289376632457918183724659967815423254936781
000003500720410090009070406140000000008060305070920080000001208830050104600230007,461893572725416893389572416146385729298167345573924681957641238832759164614238957
000107209920400008604800053086020007300000960100540000008070000050630701000908504,835167249921453678674892153586329417342781965197546832418275396259634781763918524
856040190001090704700306000608000300009600402400000010000001205300005080100402037,856247193231598764794316528678124359519683472423759816967831245342975681185462937
053006104810009260020100073609000830100007009040020000200098547000604000300050091,953276184817439265426185973679541832132867459548923716261398547795614328384752691
230760050400000001000300690007001009005080020819005304580090200100043070070600803,231769458496528731758314692627431589345986127819275364583197246162843975974652813
320678900000009802000000000619400200750103408030900005080002064400050700091006083,325678941146539872978214356619485237752163498834927615587392164463851729291746583
600000001004800790007000863000050200026003000350901400802107050009480007040302610,683279541514836792297514863471658239926743185358921476832167954169485327745392618
009018070640000000310607009000020050070901002906345100002030006500800001003079208,259418673647293815318657429831726954475981362926345187782134596594862731163579248
904072000710809005002100080800030604047050900000000820030090502109604070006300001,984572136713869245562143789821937654647258913395416827438791562159624378276385491
041090020620700000007003050000201300890050260006009705078010006000005498009304100,341596827625748913987123654754261389893457261216839745478912536132675498569384172
930170008001800004504000200729000003000093050000640800405020380390005000260901070,932174568671852934584369217729518643846293751153647892415726389397485126268931475
003260900000001802070300010006890100300600580409075060200000705004010300958400020,143268957695741832872359416526893174317624589489175263231986745764512398958437621
308090002700302500400081000080705100002400030000000079000168004006000907153004200,318597642769342581425681793984735126672419835531826479297168354846253917153974268
040000130002005400500700009070800512000037008610009040060058700901200600084906003,847692135192385476536741829379864512425137968618529347263458791951273684784916253
000049005700830000061200300950000008002000030830006910020450000008300790647108200,283649175795831642461275389956713428172984536834526917329457861518362794647198253
005090000620010050980006017001020364830000700000507008100063009093000002760084500,315792846627418953984356217571829364839641725246537198158263479493175682762984531
008300070040620580190080000007042609910000403000006800002703000000590002630018040,268351974743629581195487236387142659916875423524936817452763198871594362639218745
000007013190200800507908004680000031000401207004060500005030080073520000400800006,248657913196243875537918624682795431359481267714362598965134782873526149421879356
720304008000700010400068500809203100006000003240150070580002900090080060017509400,725314698968725314431968527879243156156897243243156879584672931392481765617539482
000000001508701030009086270200000860096300000107098403405010007000907002003000150,762439581548721936319586274234175869896342715157698423425813697681957342973264158
801000040000018705020035900008070260060504070409000008700001002104060030035049006,851297643943618725627435981518973264362584179479126358786351492194862537235749816
003079080040002900160000205587400001001500000030010600025060407300708090900030016,253679184748152963169384275587496321691523748432817659825961437316748592974235816
000978400200001900003026005009057003010800240806009107040300806000000021568000000,651978432274531968983426715429157683715863249836249157142395876397684521568712394
090310008700000000102098506000050100079040030600007059040160200080903000350080067,495316728768524391132798546823659174579841632614237859947165283286973415351482967
000054900620107080408000073003702094210009730000000500305090000800000260090640001,137854926629137485458926173583712694214569738976483512365291847841375269792648351
005900007640000010010380400450032080008700204003010006201068053090000060030250700,385941627649527318712386495457632189168795234923814576271468953594173862836259741
000100208008075090390600005703056800010000030260080907000203700950000310400007600,574139268628475193391628475743956821819742536265381947186293754957864312432517689
087032009009500036000804200200070100006053900948000050070000402000106080054009010,187632549429517836563894271235978164716453928948261357671385492392146785854729613
080406029006050000005008037230000800079020050600741000800305004410070980090000200,781436529326957148945218637234569871179823456658741392862395714413672985597184263
750902008004000090020386070006070104000030020930800067008060050040001000091520003,753942618864157392129386475586279134417635829932814567278463951345791286691528743
800300205290400736700000080031540000006780049000000520000000160007250000640009807,864397215295418736713625984931542678526781349478963521359874162187256493642139857
700020104080006005400980600000009030605100000000700802068002007030010900901045026,796523184183476295452981673847269531625138749319754862568392417234617958971845326
700620183600509000204007090030008000400200750008400060000080500109040070056100930,795624183683519247214837695532768419461293758978451362347986521129345876856172934
000003205230600090090087010000902300001070008640050002100040830009500007087106400,716493285238615794594287613875962341921374568643851972152749836469538127387126459
020006183000000090709308005803001000000050701060420530500090014200500006670002800,425976183386215497719348625853761942942853761167429538538697214291584376674132859
003020500500060209090104700400000902070430108008500006600000310057980000240076000,763829541514763289892154763435618972976432158128597436689245317357981624241376895
130000700000400032402590860000007590600209000040800103080006009706108050520030070,139682745865471932472593861218347596653219487947865123384756219796128354521934678
007080402016500003200010058020130500000020847900007000000096030090300704150004290,537689412816542973249713658724138569361925847985467321478296135692351784153874296
080000000405802017090003260008201079047690300000054000009075130000000895106000020,682917543435862917791543268568231479247698351913754682829475136374126895156389724
007000064805970310300802500001000400060095000570083001028009000000620037009010006,297351864845976312316842579981267453463195728572483691628739145154628937739514286
400380907009100500070020403000000080065204000320970001901036802700450006240000030,412385967639147528578629413197563284865214379324978651951736842783452196246891735
007406205905008006400210300000900020800607501053080000004702010300009608706030400,137496285925378146468215397671953824849627531253184769584762913312549678796831452
000030590002600300000057004069000780008200010250470600004001000930800027105069800,647132598592684371813957264469513782378296415251478639784321956936845127125769843
090050701310400520400080030930600000001007904806010000045090376000500082000276000,698352741317469528452781639934625817521837964876914253245198376769543182183276495
040000028908071000006200704050010062400905070100624030005008000093060000210093005,741356928928471356536289714359817462462935871187624539675148293893562147214793685
068700300000008406700305000000024703070506890219000000490007060001080500080630001,968741325135298476742365189856924713374516892219873654493157268621489537587632941
000604075079001300600020080900782050530000002806030410003000900402179000000503006,381694275279851364645327189914782653537416892826935417753268941462179538198543726
000026000087030050650000410008907030071280900460100020900010006032005800000740593,194526387287431659653879412528967134371284965469153728945318276732695841816742593
009714500070006000002090003400068050800300610030409027000000700060081000010502480,389714562571236948642895173427168359895327614136459827258643791764981235913572486
002007095007408306806000040060059400018023700059000010070001008001070930300940200,142367895597418326836592147763159482418623759259784613974231568621875934385946271
